"기준년월일","요일","시간대","발신지_시도","발신지_시군구","발신지_읍면동","통화건수"
"20151001","목","00","부산광역시","강서구","신호동","5"
"20151001","목","00","부산광역시","금정구","부곡동","5"
"20151001","목","00","부산광역시","금정구","구서동","5"
"20151001","목","00","부산광역시","금정구","남산동","5"
"20151001","목","00","부산광역시","금정구","장전동","5"
"20151001","목","00","부산광역시","기장군","정관면","12"
"20151001","목","00","부산광역시","기장군","장안읍","5"
"20151001","목","00","부산광역시","기장군","기장읍","10"
"20151001","목","00","부산광역시","기장군","철마면","5"
"20151001","목","00","부산광역시","남구","문현동","5"
"20151001","목","00","부산광역시","남구","용호동","5"
"20151001","목","00","부산광역시","남구","감만동","5"
"20151001","목","00","부산광역시","남구","대연동","11"
"20151001","목","00","부산광역시","남구","용당동","5"
"20151001","목","00","부산광역시","동구","범일동","5"
"20151001","목","00","부산광역시","동구","초량동","5"
"20151001","목","00","부산광역시","동래구","사직동","5"
"20151001","목","00","부산광역시","동래구","낙민동","5"
"20151001","목","00","부산광역시","동래구","온천동","5"
"20151001","목","00","부산광역시","동래구","명장동","5"
"20151001","목","00","부산광역시","동래구","명륜동","5"
"20151001","목","00","부산광역시","부산진구","당감동","23"
"20151001","목","00","부산광역시","부산진구","부전동","5"
"20151001","목","00","부산광역시","부산진구","개금동","5"
"20151001","목","00","부산광역시","부산진구","가야동","5"
"20151001","목","00","부산광역시","부산진구","범천동","5"
"20151001","목","00","부산광역시","북구","금곡동","5"
"20151001","목","00","부산광역시","북구","구포동","5"
"20151001","목","00","부산광역시","북구","화명동","5"
"20151001","목","00","부산광역시","북구","덕천동","5"
"20151001","목","00","부산광역시","사상구","주례동","5"
"20151001","목","00","부산광역시","사상구","엄궁동","5"
"20151001","목","00","부산광역시","사상구","괘법동","5"
"20151001","목","00","부산광역시","사상구","모라동","5"
"20151001","목","00","부산광역시","사상구","감전동","5"
"20151001","목","00","부산광역시","사상구","삼락동","5"
"20151001","목","00","부산광역시","사하구","감천동","5"
"20151001","목","00","부산광역시","사하구","신평동","8"
"20151001","목","00","부산광역시","사하구","다대동","5"
"20151001","목","00","부산광역시","사하구","구평동","5"
