"기준년월일","요일","시간대","발신지_시도","발신지_시군구","발신지_읍면동","통화건수"
"20170101","일","00","부산광역시","강서구","신호동","5"
"20170101","일","00","부산광역시","강서구","대저2동","5"
"20170101","일","00","부산광역시","강서구","송정동","5"
"20170101","일","00","부산광역시","금정구","부곡동","7"
"20170101","일","00","부산광역시","금정구","남산동","5"
"20170101","일","00","부산광역시","금정구","구서동","5"
"20170101","일","00","부산광역시","금정구","장전동","5"
"20170101","일","00","부산광역시","기장군","정관읍","19"
"20170101","일","00","부산광역시","기장군","정관면","5"
"20170101","일","00","부산광역시","기장군","기장읍","6"
"20170101","일","00","부산광역시","남구","용당동","5"
"20170101","일","00","부산광역시","남구","감만동","5"
"20170101","일","00","부산광역시","남구","대연동","11"
"20170101","일","00","부산광역시","남구","용호동","5"
"20170101","일","00","부산광역시","동래구","안락동","14"
"20170101","일","00","부산광역시","동래구","명륜동","12"
"20170101","일","00","부산광역시","동래구","사직동","5"
"20170101","일","00","부산광역시","동래구","온천동","5"
"20170101","일","00","부산광역시","부산진구","부암동","32"
"20170101","일","00","부산광역시","부산진구","초읍동","5"
"20170101","일","00","부산광역시","부산진구","개금동","5"
"20170101","일","00","부산광역시","부산진구","당감동","5"
"20170101","일","00","부산광역시","부산진구","부전동","5"
"20170101","일","00","부산광역시","북구","화명동","5"
"20170101","일","00","부산광역시","북구","구포동","16"
"20170101","일","00","부산광역시","사상구","덕포동","5"
"20170101","일","00","부산광역시","사상구","괘법동","9"
"20170101","일","00","부산광역시","사상구","감전동","5"
"20170101","일","00","부산광역시","사상구","주례동","5"
"20170101","일","00","부산광역시","사하구","하단동","5"
"20170101","일","00","부산광역시","사하구","신평동","21"
"20170101","일","00","부산광역시","사하구","다대동","5"
"20170101","일","00","부산광역시","서구","부민동1가","15"
"20170101","일","00","부산광역시","서구","부용동1가","7"
"20170101","일","00","부산광역시","수영구","광안동","17"
"20170101","일","00","부산광역시","수영구","민락동","5"
"20170101","일","00","부산광역시","수영구","남천동","5"
"20170101","일","00","부산광역시","연제구","연산동","18"
"20170101","일","00","부산광역시","영도구","청학동","5"
"20170101","일","00","부산광역시","영도구","영선동3가","5"
"20170101","일","00","부산광역시","중구","부평동3가","5"
"20170101","일","00","부산광역시","중구","부평동4가","5"
"20170101","일","00","부산광역시","해운대구","좌동","20"
"20170101","일","00","부산광역시","해운대구","재송동","5"
"20170101","일","00","부산광역시","해운대구","송정동","5"
"20170101","일","00","부산광역시","해운대구","중동","7"
"20170101","일","00","부산광역시","해운대구","반송동","5"
"20170101","일","00","부산광역시","해운대구","반여동","5"
"20170101","일","00","부산광역시","해운대구","우동","20"
"20170101","일","01","부산광역시","강서구","송정동","5"
"20170101","일","01","부산광역시","강서구","신호동","5"
"20170101","일","01","부산광역시","금정구","부곡동","9"
"20170101","일","01","부산광역시","기장군","정관읍","15"
"20170101","일","01","부산광역시","기장군","일광면","5"
"20170101","일","01","부산광역시","기장군","정관면","5"
