"기준년월일","요일","시간대","발신지_시도","발신지_시군구","발신지_읍면동","통화건수"
"20171001","일","00","부산광역시","강서구","대저2동","5"
"20171001","일","00","부산광역시","강서구","신호동","5"
"20171001","일","00","부산광역시","금정구","구서동","6"
"20171001","일","00","부산광역시","기장군","기장읍","8"
"20171001","일","00","부산광역시","기장군","일광면","5"
"20171001","일","00","부산광역시","기장군","장안읍","5"
"20171001","일","00","부산광역시","기장군","정관면","20"
"20171001","일","00","부산광역시","기장군","정관읍","5"
"20171001","일","00","부산광역시","남구","대연동","5"
"20171001","일","00","부산광역시","남구","문현동","5"
"20171001","일","00","부산광역시","동구","범일동","5"
"20171001","일","00","부산광역시","동구","초량동","5"
"20171001","일","00","부산광역시","동래구","명륜동","9"
"20171001","일","00","부산광역시","동래구","사직동","5"
"20171001","일","00","부산광역시","동래구","안락동","8"
"20171001","일","00","부산광역시","부산진구","개금동","5"
"20171001","일","00","부산광역시","부산진구","부암동","17"
"20171001","일","00","부산광역시","부산진구","양정동","5"
"20171001","일","00","부산광역시","부산진구","연지동","5"
"20171001","일","00","부산광역시","북구","덕천동","9"
"20171001","일","00","부산광역시","북구","구포동","5"
"20171001","일","00","부산광역시","사상구","감전동","5"
"20171001","일","00","부산광역시","사상구","괘법동","5"
"20171001","일","00","부산광역시","사상구","학장동","5"
"20171001","일","00","부산광역시","사하구","신평동","5"
"20171001","일","00","부산광역시","서구","부민동1가","6"
"20171001","일","00","부산광역시","서구","암남동","5"
"20171001","일","00","부산광역시","수영구","광안동","5"
"20171001","일","00","부산광역시","수영구","민락동","5"
"20171001","일","00","부산광역시","수영구","남천동","5"
"20171001","일","00","부산광역시","연제구","연산동","6"
"20171001","일","00","부산광역시","영도구","동삼동","5"
"20171001","일","00","부산광역시","해운대구","반여동","5"
"20171001","일","00","부산광역시","해운대구","우동","5"
"20171001","일","00","부산광역시","해운대구","재송동","5"
"20171001","일","00","부산광역시","해운대구","중동","8"
"20171001","일","01","부산광역시","강서구","신호동","5"
"20171001","일","01","부산광역시","금정구","구서동","5"
"20171001","일","01","부산광역시","금정구","부곡동","5"
"20171001","일","01","부산광역시","기장군","기장읍","5"
"20171001","일","01","부산광역시","기장군","정관면","13"
"20171001","일","01","부산광역시","기장군","정관읍","5"
"20171001","일","01","부산광역시","남구","대연동","6"
"20171001","일","01","부산광역시","남구","문현동","5"
"20171001","일","01","부산광역시","남구","용호동","5"
"20171001","일","01","부산광역시","동구","범일동","5"
"20171001","일","01","부산광역시","동구","수정동","5"
"20171001","일","01","부산광역시","동래구","명륜동","5"
"20171001","일","01","부산광역시","동래구","안락동","6"
"20171001","일","01","부산광역시","동래구","온천동","5"
"20171001","일","01","부산광역시","부산진구","당감동","5"
"20171001","일","01","부산광역시","부산진구","범전동","5"
"20171001","일","01","부산광역시","부산진구","부암동","22"
"20171001","일","01","부산광역시","북구","구포동","5"
"20171001","일","01","부산광역시","북구","덕천동","6"
"20171001","일","01","부산광역시","사상구","학장동","5"
"20171001","일","01","부산광역시","사하구","괴정동","5"
"20171001","일","01","부산광역시","사하구","신평동","9"
"20171001","일","01","부산광역시","사하구","하단동","5"
"20171001","일","01","부산광역시","서구","부민동1가","5"
"20171001","일","01","부산광역시","수영구","광안동","5"
"20171001","일","01","부산광역시","수영구","민락동","5"
"20171001","일","01","부산광역시","연제구","연산동","9"
"20171001","일","01","부산광역시","영도구","영선동3가","5"
"20171001","일","01","부산광역시","해운대구","반송동","5"
"20171001","일","01","부산광역시","해운대구","우동","8"
"20171001","일","01","부산광역시","해운대구","중동","5"
"20171001","일","02","부산광역시","금정구","구서동","5"
"20171001","일","02","부산광역시","금정구","장전동","5"
"20171001","일","02","부산광역시","기장군","기장읍","5"
"20171001","일","02","부산광역시","기장군","일광면","5"
"20171001","일","02","부산광역시","기장군","정관면","6"
"20171001","일","02","부산광역시","기장군","정관읍","5"
"20171001","일","02","부산광역시","기장군","철마면","5"
"20171001","일","02","부산광역시","남구","대연동","5"
"20171001","일","02","부산광역시","동구","범일동","5"
"20171001","일","02","부산광역시","동래구","명륜동","8"
"20171001","일","02","부산광역시","동래구","사직동","5"
"20171001","일","02","부산광역시","동래구","안락동","5"
"20171001","일","02","부산광역시","부산진구","범천동","5"
"20171001","일","02","부산광역시","부산진구","양정동","5"
"20171001","일","02","부산광역시","부산진구","초읍동","5"
"20171001","일","02","부산광역시","부산진구","부암동","11"
"20171001","일","02","부산광역시","북구","덕천동","6"
"20171001","일","02","부산광역시","북구","만덕동","5"
"20171001","일","02","부산광역시","사상구","감전동","5"
"20171001","일","02","부산광역시","사상구","학장동","5"
"20171001","일","02","부산광역시","사하구","신평동","6"
"20171001","일","02","부산광역시","사하구","하단동","5"
"20171001","일","02","부산광역시","서구","부민동1가","5"
"20171001","일","02","부산광역시","서구","암남동","5"
"20171001","일","02","부산광역시","수영구","광안동","5"
"20171001","일","02","부산광역시","수영구","민락동","5"
"20171001","일","02","부산광역시","연제구","연산동","9"
"20171001","일","02","부산광역시","해운대구","반송동","5"
"20171001","일","02","부산광역시","해운대구","우동","6"
"20171001","일","02","부산광역시","해운대구","중동","5"
"20171001","일","03","부산광역시","강서구","명지동","5"
"20171001","일","03","부산광역시","금정구","구서동","5"
"20171001","일","03","부산광역시","기장군","기장읍","5"
"20171001","일","03","부산광역시","기장군","장안읍","5"
"20171001","일","03","부산광역시","기장군","정관면","15"
"20171001","일","03","부산광역시","남구","대연동","5"
"20171001","일","03","부산광역시","동구","범일동","5"
"20171001","일","03","부산광역시","동래구","명륜동","5"
"20171001","일","03","부산광역시","동래구","온천동","5"
"20171001","일","03","부산광역시","부산진구","당감동","5"
"20171001","일","03","부산광역시","부산진구","부전동","5"
"20171001","일","03","부산광역시","부산진구","부암동","15"
"20171001","일","03","부산광역시","부산진구","전포동","5"
"20171001","일","03","부산광역시","북구","덕천동","7"
"20171001","일","03","부산광역시","북구","화명동","5"
"20171001","일","03","부산광역시","사상구","엄궁동","5"
"20171001","일","03","부산광역시","사상구","학장동","5"
"20171001","일","03","부산광역시","사하구","신평동","8"
"20171001","일","03","부산광역시","서구","부민동1가","5"
"20171001","일","03","부산광역시","서구","암남동","5"
"20171001","일","03","부산광역시","수영구","광안동","5"
"20171001","일","03","부산광역시","연제구","연산동","5"
"20171001","일","03","부산광역시","영도구","영선동3가","5"
"20171001","일","03","부산광역시","해운대구","우동","7"
"20171001","일","03","부산광역시","해운대구","중동","5"
"20171001","일","04","부산광역시","강서구","신호동","5"
"20171001","일","04","부산광역시","금정구","구서동","5"
"20171001","일","04","부산광역시","기장군","기장읍","7"
"20171001","일","04","부산광역시","기장군","정관면","6"
"20171001","일","04","부산광역시","남구","감만동","5"
"20171001","일","04","부산광역시","남구","대연동","7"
"20171001","일","04","부산광역시","남구","문현동","5"
"20171001","일","04","부산광역시","동구","범일동","5"
"20171001","일","04","부산광역시","동래구","명륜동","9"
"20171001","일","04","부산광역시","동래구","안락동","8"
"20171001","일","04","부산광역시","동래구","온천동","5"
"20171001","일","04","부산광역시","부산진구","범전동","5"
"20171001","일","04","부산광역시","부산진구","부암동","29"
"20171001","일","04","부산광역시","부산진구","부전동","5"
"20171001","일","04","부산광역시","부산진구","초읍동","5"
"20171001","일","04","부산광역시","북구","금곡동","5"
"20171001","일","04","부산광역시","북구","덕천동","8"
"20171001","일","04","부산광역시","사상구","주례동","5"
"20171001","일","04","부산광역시","사상구","학장동","6"
"20171001","일","04","부산광역시","사하구","신평동","10"
"20171001","일","04","부산광역시","사하구","감천동","5"
"20171001","일","04","부산광역시","사하구","하단동","5"
"20171001","일","04","부산광역시","서구","부민동1가","5"
"20171001","일","04","부산광역시","수영구","광안동","5"
"20171001","일","04","부산광역시","연제구","연산동","7"
"20171001","일","04","부산광역시","영도구","봉래동3가","5"
"20171001","일","04","부산광역시","영도구","영선동3가","6"
"20171001","일","04","부산광역시","중구","부평동1가","5"
"20171001","일","04","부산광역시","해운대구","우동","7"
"20171001","일","04","부산광역시","해운대구","재송동","5"
"20171001","일","04","부산광역시","해운대구","좌동","5"
"20171001","일","04","부산광역시","해운대구","중동","5"
"20171001","일","05","부산광역시","강서구","대저2동","5"
"20171001","일","05","부산광역시","강서구","신호동","5"
"20171001","일","05","부산광역시","금정구","구서동","9"
"20171001","일","05","부산광역시","기장군","기장읍","5"
"20171001","일","05","부산광역시","기장군","정관면","5"
"20171001","일","05","부산광역시","남구","대연동","11"
"20171001","일","05","부산광역시","남구","용호동","5"
"20171001","일","05","부산광역시","동래구","명륜동","15"
"20171001","일","05","부산광역시","동래구","안락동","8"
"20171001","일","05","부산광역시","부산진구","당감동","5"
"20171001","일","05","부산광역시","부산진구","부암동","23"
